oblast_id,raion_id,hromada_id,hromada_name,hromada_geo_id,has_adm3_geometry,parent_link_status
UA59,UA5902,UA59020070000032449,Конотопська територіальна громада,5902007,1,linked
UA59,UA5902,UA59020090000085438,Кролевецька територіальна громада,5902009,1,linked
UA59,UA5902,UA59020110000066430,Новослобідська територіальна громада,5902011,1,linked
UA59,UA5902,UA59020130000060377,Попівська територіальна громада,5902013,1,linked
UA59,UA5902,UA59020150000078955,Путивльська територіальна громада,5902015,1,linked
UA59,UA5904,UA59040010000075530,Боромлянська територіальна громада,5904001,1,linked
UA59,UA5904,UA59040030000060142,Великописарівська територіальна громада,5904003,1,linked
UA59,UA5904,UA59040050000033127,Грунська територіальна громада,5904005,1,linked
UA59,UA5904,UA59040070000045520,Кириківська територіальна громада,5904007,1,linked
UA59,UA5904,UA59040090000041737,Комишанська територіальна громада,5904009,1,linked
UA59,UA5904,UA59040110000026694,Охтирська територіальна громада,5904011,1,linked
UA59,UA5904,UA59040130000041676,Тростянецька територіальна громада,5904013,1,linked
UA59,UA5904,UA59040150000076482,Чернеччинська територіальна громада,5904015,1,linked
UA59,UA5904,UA59040170000054314,Чупахівська територіальна громада,5904017,1,linked
UA59,UA5906,UA59060010000042952,Андріяшівська територіальна громада,5906001,1,linked
UA59,UA5906,UA59060030000069916,Вільшанська територіальна громада,5906003,1,linked
UA59,UA5906,UA59060050000060884,Коровинська територіальна громада,5906005,1,linked
UA59,UA5906,UA59060070000040784,Липоводолинська територіальна громада,5906007,1,linked
UA59,UA5906,UA59060090000012687,Недригайлівська територіальна громада,5906009,1,linked
UA59,UA5906,UA59060110000049734,Роменська територіальна громада,5906011,1,linked
UA59,UA5906,UA59060130000041204,Синівська територіальна громада,5906013,1,linked
UA59,UA5906,UA59060150000055022,Хмелівська територіальна громада,5906015,1,linked
UA59,UA5908,UA59080010000078468,Бездрицька територіальна громада,5908001,1,linked
UA59,UA5908,UA59080030000075526,Білопільська територіальна громада,5908003,1,linked
UA59,UA5908,UA59080050000061215,Верхньосироватська територіальна громада,5908005,1,linked
UA59,UA5908,UA59080070000062635,Ворожбянська територіальна громада,5908007,1,linked
UA59,UA5908,UA59080090000092991,Краснопільська територіальна громада,5908009,1,linked
UA59,UA5908,UA59080110000034361,Лебединська територіальна громада,5908011,1,linked
UA59,UA5908,UA59080130000022249,Миколаївська територіальна громада,5908013,1,linked
UA59,UA5908,UA59080150000013842,Миколаївська територіальна громада,5908015,1,linked
UA59,UA5908,UA59080170000056499,Миропільська територіальна громада,5908017,1,linked
UA59,UA5908,UA59080190000095280,Нижньосироватська територіальна громада,5908019,1,linked
UA59,UA5908,UA59080210000075243,Річківська територіальна громада,5908021,1,linked
UA59,UA5908,UA59080230000084731,Садівська територіальна громада,5908023,1,linked
UA59,UA5908,UA59080250000082875,Степанівська територіальна громада,5908025,1,linked
UA59,UA5908,UA59080270000073662,Сумська територіальна громада,5908027,1,linked
UA59,UA5908,UA59080290000021284,Хотінська територіальна громада,5908029,1,linked
UA59,UA5908,UA59080310000049988,Юнаківська територіальна громада,5908031,1,linked
UA59,UA5910,UA59100010000064812,Березівська територіальна громада,5910001,1,linked
UA59,UA5910,UA59100030000078744,Глухівська територіальна громада,5910003,1,linked
UA59,UA5910,UA59100050000059594,Дружбівська територіальна громада,5910005,1,linked
UA59,UA5910,UA59100070000019079,Есманьська територіальна громада,5910007,1,linked
UA59,UA5910,UA59100090000041284,Зноб-Новгородська територіальна громада,5910009,1,linked
UA59,UA5910,UA59100110000012703,Свеська територіальна громада,5910011,1,linked
UA59,UA5910,UA59100130000041016,Середино-Будська територіальна громада,5910013,1,linked
UA59,UA5910,UA59100150000074932,Шалигинська територіальна громада,5910015,1,linked
UA59,UA5910,UA59100170000093676,Шосткинська територіальна громада,5910017,1,linked
UA59,UA5910,UA59100190000010734,Ямпільська територіальна громада,5910019,1,linked
UA61,UA6102,UA61020010000028670,Борсуківська територіальна громада,6102001,1,linked
UA61,UA6102,UA61020030000060484,Великодедеркальська територіальна громада,6102003,1,linked
UA61,UA6102,UA61020050000098539,Вишнівецька територіальна громада,6102005,1,linked
UA61,UA6102,UA61020070000092368,Кременецька територіальна громада,6102007,1,linked
UA61,UA6102,UA61020090000020422,Лановецька територіальна громада,6102009,1,linked
UA61,UA6102,UA61020110000084342,Лопушненська територіальна громада,6102011,1,linked
UA61,UA6102,UA61020130000037505,Почаївська територіальна громада,6102013,1,linked
UA61,UA6102,UA61020150000036935,Шумська територіальна громада,6102015,1,linked
UA61,UA6104,UA61040010000042862,Байковецька територіальна громада,6104001,1,linked
UA61,UA6104,UA61040030000060956,Бережанська територіальна громада,6104003,1,linked
UA61,UA6104,UA61040050000096355,Білецька територіальна громада,6104005,1,linked
UA61,UA6104,UA61040070000079091,Великоберезовицька територіальна громада,6104007,1,linked
UA61,UA6104,UA61040090000047241,Великобірківська територіальна громада,6104009,1,linked
UA61,UA6104,UA61040110000010646,Великогаївська територіальна громада,6104011,1,linked
UA61,UA6104,UA61040130000085402,Залозецька територіальна громада,6104013,1,linked
UA61,UA6104,UA61040150000098181,Збаразька територіальна громада,6104015,1,linked
UA61,UA6104,UA61040170000086062,Зборівська територіальна громада,6104017,1,linked
UA61,UA6104,UA61040190000027979,Золотниківська територіальна громада,6104019,1,linked
UA61,UA6104,UA61040210000084270,Іванівська територіальна громада,6104021,1,linked
UA61,UA6104,UA61040230000060213,Козівська територіальна громада,6104023,1,linked
UA61,UA6104,UA61040250000021345,Козлівська територіальна громада,6104025,1,linked
UA61,UA6104,UA61040270000064661,Купчинецька територіальна громада,6104027,1,linked
UA61,UA6104,UA61040290000047781,Микулинецька територіальна громада,6104029,1,linked
UA61,UA6104,UA61040310000059301,Нараївська територіальна громада,6104031,1,linked
UA61,UA6104,UA61040330000096161,Озернянська територіальна громада,6104033,1,linked
UA61,UA6104,UA61040350000078247,Підволочиська територіальна громада,6104035,1,linked
UA61,UA6104,UA61040370000060170,Підгаєцька територіальна громада,6104037,1,linked
UA61,UA6104,UA61040390000066619,Підгороднянська територіальна громада,6104039,1,linked
UA61,UA6104,UA61040410000065219,Саранчуківська територіальна громада,6104041,1,linked
UA61,UA6104,UA61040430000018305,Скалатська територіальна громада,6104043,1,linked
UA61,UA6104,UA61040450000064468,Скориківська територіальна громада,6104045,1,linked
UA61,UA6104,UA61040470000038207,Теребовлянська територіальна громада,6104047,1,linked
UA61,UA6104,UA61040490000035010,Тернопільська територіальна громада,6104049,1,linked
UA61,UA6106,UA61060010000070653,Білобожницька територіальна громада,6106001,1,linked
UA61,UA6106,UA61060030000070527,Більче-Золотецька територіальна громада,6106003,1,linked
UA61,UA6106,UA61060050000068464,Борщівська територіальна громада,6106005,1,linked
UA61,UA6106,UA61060070000098188,Бучацька територіальна громада,6106007,1,linked
UA61,UA6106,UA61060090000060396,Васильковецька територіальна громада,6106009,1,linked
UA61,UA6106,UA61060110000078824,Гримайлівська територіальна громада,6106011,1,linked
UA61,UA6106,UA61060130000045755,Гусятинська територіальна громада,6106013,1,linked
UA61,UA6106,UA61060150000032895,Заводська територіальна громада,6106015,1,linked
UA61,UA6106,UA61060170000051011,Заліщицька територіальна громада,6106017,1,linked
UA61,UA6106,UA61060190000016283,Золотопотіцька територіальна громада,6106019,1,linked
UA61,UA6106,UA61060210000021722,Іване-Пустенська територіальна громада,6106021,1,linked
UA61,UA6106,UA61060230000067504,Колиндянська територіальна громада,6106023,1,linked
UA61,UA6106,UA61060250000062700,Копичинецька територіальна громада,6106025,1,linked
UA61,UA6106,UA61060270000084790,Коропецька територіальна громада,6106027,1,linked
UA61,UA6106,UA61060290000038953,Мельнице-Подільська територіальна громада,6106029,1,linked
UA61,UA6106,UA61060310000061998,Монастириська територіальна громада,6106031,1,linked
UA61,UA6106,UA61060330000041227,Нагірянська територіальна громада,6106033,1,linked
UA61,UA6106,UA61060350000024021,Скала-Подільська територіальна громада,6106035,1,linked
UA61,UA6106,UA61060370000081851,Товстенська територіальна громада,6106037,1,linked
UA61,UA6106,UA61060390000013361,Трибухівська територіальна громада,6106039,1,linked
UA61,UA6106,UA61060410000092242,Хоростківська територіальна громада,6106041,1,linked
UA61,UA6106,UA61060430000094264,Чортківська територіальна громада,6106043,1,linked
UA63,UA6302,UA63020010000079018,Богодухівська територіальна громада,6302001,1,linked
UA63,UA6302,UA63020030000094096,Валківська територіальна громада,6302003,1,linked
UA63,UA6302,UA63020050000045982,Золочівська територіальна громада,6302005,1,linked
UA63,UA6302,UA63020070000090466,Коломацька територіальна громада,6302007,1,linked
UA63,UA6302,UA63020090000096294,Краснокутська територіальна громада,6302009,1,linked
UA63,UA6304,UA63040010000010092,Балаклійська територіальна громада,6304001,1,linked
UA63,UA6304,UA63040030000052515,Барвінківська територіальна громада,6304003,1,linked
UA63,UA6304,UA63040050000042831,Борівська територіальна громада,6304005,1,linked
UA63,UA6304,UA63040070000092606,Донецька територіальна громада,6304007,1,linked
UA63,UA6304,UA63040090000021240,Ізюмська територіальна громада,6304009,1,linked
UA63,UA6304,UA63040110000053205,Куньєвська територіальна громада,6304011,1,linked
UA63,UA6304,UA63040130000098894,Оскільська територіальна громада,6304013,1,linked
UA63,UA6304,UA63040150000053402,Савинська територіальна громада,6304015,1,linked
UA63,UA6306,UA63060010000015783,Зачепилівська територіальна громада,6306001,1,linked
UA63,UA6306,UA63060030000041642,Кегичівська територіальна громада,6306003,1,linked
UA63,UA6306,UA63060050000033240,Красноградська територіальна громада,6306005,1,linked
UA63,UA6306,UA63060070000031032,Наталинська територіальна громада,6306007,1,linked
UA63,UA6306,UA63060090000041888,Сахновщинська територіальна громада,6306009,1,linked
UA63,UA6306,UA63060110000043554,Старовірівська територіальна громада,6306011,1,linked
UA63,UA6308,UA63080010000040281,Великобурлуцька територіальна громада,6308001,1,linked
UA63,UA6308,UA63080030000019649,Вільхуватська територіальна громада,6308003,1,linked
UA63,UA6308,UA63080050000048455,Дворічанська територіальна громада,6308005,1,linked
UA63,UA6308,UA63080070000080622,Кіндрашівська територіальна громада,6308007,1,linked
UA63,UA6308,UA63080090000067457,Куп’янська територіальна громада,6308009,1,linked
UA63,UA6308,UA63080110000021737,Курилівська територіальна громада,6308011,1,linked
UA63,UA6308,UA63080130000077600,Петропавлівська територіальна громада,6308013,1,linked
UA63,UA6308,UA63080150000094794,Шевченківська територіальна громада,6308015,1,linked
UA63,UA6310,UA63100010000016136,Біляївська територіальна громада,6310001,1,linked
UA63,UA6310,UA63100030000050119,Близнюківська територіальна громада,6310003,1,linked
UA63,UA6310,UA63100050000079487,Лозівська територіальна громада,6310005,1,linked
UA63,UA6310,UA63100070000048302,Олексіївська територіальна громада,6310007,1,linked
UA63,UA6310,UA63100090000052019,Первомайська територіальна громада,6310009,1,linked
UA63,UA6312,UA63120010000021682,Безлюдівська територіальна громада,6312001,1,linked
UA63,UA6312,UA63120030000035245,Височанська територіальна громада,6312003,1,linked
UA63,UA6312,UA63120050000019867,Вільхівська територіальна громада,6312005,1,linked
UA63,UA6312,UA63120070000018741,Дергачівська територіальна громада,6312007,1,linked
UA63,UA6312,UA63120090000046130,Липецька територіальна громада,6312009,1,linked
UA63,UA6312,UA63120110000043456,Люботинська територіальна громада,6312011,1,linked
UA63,UA6312,UA63120130000010762,Малоданилівська територіальна громада,6312013,1,linked
UA63,UA6312,UA63120150000086206,Мереф’янська територіальна громада,6312015,1,linked
UA63,UA6312,UA63120170000093573,Нововодолазька територіальна громада,6312017,1,linked
UA63,UA6312,UA63120190000093717,Південноміська територіальна громада,6312019,1,linked
UA63,UA6312,UA63120210000075842,Пісочинська територіальна громада,6312021,1,linked
UA63,UA6312,UA63120230000080742,Роганська територіальна громада,6312023,1,linked
UA63,UA6312,UA63120250000081463,Солоницівська територіальна громада,6312025,1,linked
UA63,UA6312,UA63120270000028556,Харківська територіальна громада,6312027,1,linked
UA63,UA6312,UA63120290000021734,Циркунівська територіальна громада,6312029,1,linked
UA63,UA6314,UA63140010000049419,Вовчанська територіальна громада,6314001,1,linked
UA63,UA6314,UA63140030000091352,Зміївська територіальна громада,6314003,1,linked
UA63,UA6314,UA63140050000096783,Малинівська територіальна громада,6314005,1,linked
UA63,UA6314,UA63140070000015310,Новопокровська територіальна громада,6314007,1,linked
UA63,UA6314,UA63140090000052369,Печенізька територіальна громада,6314009,1,linked
UA63,UA6314,UA63140110000087562,Слобожанська територіальна громада,6314011,1,linked
UA63,UA6314,UA63140130000029212,Старосалтівська територіальна громада,6314013,1,linked
UA63,UA6314,UA63140150000093944,Чкаловська територіальна громада,6314015,1,linked
UA63,UA6314,UA63140170000087785,Чугуївська територіальна громада,6314017,1,linked
UA65,UA6502,UA65020010000060480,Бериславська територіальна громада,6502001,1,linked
UA65,UA6502,UA65020030000094118,Борозенська територіальна громада,6502003,1,linked
UA65,UA6502,UA65020050000086746,Великоолександрівська територіальна громада,6502005,1,linked
UA65,UA6502,UA65020070000029027,Високопільська територіальна громада,6502007,1,linked
UA65,UA6502,UA65020090000016354,Калинівська територіальна громада,6502009,1,linked
UA65,UA6502,UA65020110000081240,Кочубеївська територіальна громада,6502011,1,linked
UA65,UA6502,UA65020130000012731,Милівська територіальна громада,6502013,1,linked
UA65,UA6502,UA65020150000047137,Нововоронцовська територіальна громада,6502015,1,linked
UA65,UA6502,UA65020170000056973,Новоолександрівська територіальна громада,6502017,1,linked
UA65,UA6502,UA65020190000013272,Новорайська територіальна громада,6502019,1,linked
UA65,UA6502,UA65020210000085773,Тягинська територіальна громада,6502021,1,linked
UA65,UA6504,UA65040010000061104,Генічеська територіальна громада,6504001,1,linked
UA65,UA6504,UA65040030000056170,Іванівська територіальна громада,6504003,1,linked
UA65,UA6504,UA65040050000029613,Нижньосірогозька територіальна громада,6504005,1,linked
UA65,UA6504,UA65040070000086673,Новотроїцька територіальна громада,6504007,1,linked
UA65,UA6506,UA65060010000033335,Асканія-Нова територіальна громада,6506001,1,linked
UA65,UA6506,UA65060030000075716,Великолепетиська територіальна громада,6506003,1,linked
UA65,UA6506,UA65060050000022914,Верхньорогачицька територіальна громада,6506005,1,linked
UA65,UA6506,UA65060070000037346,Горностаївська територіальна громада,6506007,1,linked
UA65,UA6506,UA65060090000037720,Зеленопідська територіальна громада,6506009,1,linked
UA65,UA6506,UA65060110000017055,Каховська територіальна громада,6506011,1,linked
UA65,UA6506,UA65060130000026961,Костянтинівська територіальна громада,6506013,1,linked
UA65,UA6506,UA65060150000054200,Любимівська територіальна громада,6506015,1,linked
UA65,UA6506,UA65060170000032937,Новокаховська територіальна громада,6506017,1,linked
UA65,UA6506,UA65060190000091058,Присиваська територіальна громада,6506019,1,linked
UA65,UA6506,UA65060210000049771,Рубанівська територіальна громада,6506021,1,linked
UA65,UA6506,UA65060230000076026,Тавричанська територіальна громада,6506023,1,linked
UA65,UA6506,UA65060250000073379,Таврійська територіальна громада,6506025,1,linked
UA65,UA6506,UA65060270000020124,Хрестівська територіальна громада,6506027,1,linked
UA65,UA6506,UA65060290000041992,Чаплинська територіальна громада,6506029,1,linked
UA65,UA6508,UA65080010000062554,Бехтерська територіальна громада,6508001,1,linked
UA65,UA6508,UA65080030000058401,Голопристанська територіальна громада,6508003,1,linked
UA65,UA6508,UA65080050000077041,Долматівська територіальна громада,6508005,1,linked
UA65,UA6508,UA65080070000011930,Каланчацька територіальна громада,6508007,1,linked
UA65,UA6508,UA65080090000034188,Лазурненська територіальна громада,6508009,1,linked
UA65,UA6508,UA65080110000032706,Мирненська територіальна громада,6508011,1,linked
UA65,UA6508,UA65080130000090391,Новомиколаївська територіальна громада,6508013,1,linked
UA65,UA6508,UA65080150000042499,Скадовська територіальна громада,6508015,1,linked
UA65,UA6508,UA65080170000067222,Чулаківська територіальна громада,6508017,1,linked
UA65,UA6510,UA65100010000048953,Білозерська територіальна громада,6510001,1,linked
UA65,UA6510,UA65100030000028786,Великокопанівська територіальна громада,6510003,1,linked
UA65,UA6510,UA65100050000017921,Виноградівська територіальна громада,6510005,1,linked
UA65,UA6510,UA65100070000064512,Дар’ївська територіальна громада,6510007,1,linked
UA65,UA6510,UA65100090000097337,Музиківська територіальна громада,6510009,1,linked
UA65,UA6510,UA65100110000015344,Олешківська територіальна громада,6510011,1,linked
UA65,UA6510,UA65100130000084882,Станіславська територіальна громада,6510013,1,linked
UA65,UA6510,UA65100150000057191,Херсонська територіальна громада,6510015,1,linked
UA65,UA6510,UA65100170000014054,Чорнобаївська територіальна громада,6510017,1,linked
UA65,UA6510,UA65100190000073217,Ювілейна територіальна громада,6510019,1,linked
UA68,UA6802,UA68020010000017180,Гуківська територіальна громада,6802001,1,linked
UA68,UA6802,UA68020030000032574,Гуменецька територіальна громада,6802003,1,linked
UA68,UA6802,UA68020050000040518,Дунаєвецька територіальна громада,6802005,1,linked
UA68,UA6802,UA68020070000084437,Жванецька територіальна громада,6802007,1,linked
UA68,UA6802,UA68020090000037732,Закупненська територіальна громада,6802009,1,linked
UA68,UA6802,UA68020110000071202,Кам’янець-Подільська територіальна громада,6802011,1,linked
UA68,UA6802,UA68020130000052994,Китайгородська територіальна громада,6802013,1,linked
UA68,UA6802,UA68020150000089666,Маківська територіальна громада,6802015,1,linked
UA68,UA6802,UA68020170000033495,Новодунаєвецька територіальна громада,6802017,1,linked
UA68,UA6802,UA68020190000052031,Новоушицька територіальна громада,6802019,1,linked
UA68,UA6802,UA68020210000024765,Орининська територіальна громада,6802021,1,linked
UA68,UA6802,UA68020230000069135,Слобідсько-Кульчієвецька територіальна громада,6802023,1,linked
UA68,UA6802,UA68020250000080044,Смотрицька територіальна громада,6802025,1,linked
UA68,UA6802,UA68020270000040572,Староушицька територіальна громада,6802027,1,linked
UA68,UA6802,UA68020290000026103,Чемеровецька територіальна громада,6802029,1,linked
UA68,UA6804,UA68040010000025276,Антонінська територіальна громада,6804001,1,linked
UA68,UA6804,UA68040030000027335,Вiйтовецька територіальна громада,6804003,1,linked
UA68,UA6804,UA68040050000052367,Віньковецька територіальна громада,6804005,1,linked
UA68,UA6804,UA68040070000035730,Вовковинецька територіальна громада,6804007,1,linked
UA68,UA6804,UA68040090000087566,Волочиська територіальна громада,6804009,1,linked
UA68,UA6804,UA68040110000011931,Гвардійська територіальна громада,6804011,1,linked
UA68,UA6804,UA68040130000024471,Городоцька територіальна громада,6804013,1,linked
UA68,UA6804,UA68040150000077185,Деражнянська територіальна громада,6804015,1,linked
UA68,UA6804,UA68040170000061140,Заслучненська територіальна громада,6804017,1,linked
UA68,UA6804,UA68040190000021840,Зіньківська територіальна громада,6804019,1,linked
UA68,UA6804,UA68040210000089917,Красилівська територіальна громада,6804021,1,linked
UA68,UA6804,UA68040230000081901,Летичівська територіальна громада,6804023,1,linked
UA68,UA6804,UA68040250000053378,Лісовогринівецька територіальна громада,6804025,1,linked
UA68,UA6804,UA68040270000072985,Меджибізька територіальна громада,6804027,1,linked
UA68,UA6804,UA68040290000010822,Миролюбненська територіальна громада,6804029,1,linked
UA68,UA6804,UA68040310000052042,Наркевицька територіальна громада,6804031,1,linked
UA68,UA6804,UA68040330000086970,Розсошанська територіальна громада,6804033,1,linked
UA68,UA6804,UA68040350000083350,Сатанівська територіальна громада,6804035,1,linked
UA68,UA6804,UA68040370000082743,Солобковецька територіальна громада,6804037,1,linked
UA68,UA6804,UA68040390000011141,Старокостянтинівська територіальна громада,6804039,1,linked
UA68,UA6804,UA68040410000062890,Староостропільська територіальна громада,6804041,1,linked
UA68,UA6804,UA68040430000052699,Старосинявська територіальна громада,6804043,1,linked
UA68,UA6804,UA68040450000097735,Теофіпольська територіальна громада,6804045,1,linked
UA68,UA6804,UA68040470000053519,Хмельницька територіальна громада,6804047,1,linked
UA68,UA6804,UA68040490000093353,Чорноострівська територіальна громада,6804049,1,linked
UA68,UA6804,UA68040510000019366,Щиборівська територіальна громада,6804051,1,linked
UA68,UA6804,UA68040530000044109,Ярмолинецька територіальна громада,6804053,1,linked
UA68,UA6806,UA68060010000056690,Берездівська територіальна громада,6806001,1,linked
UA68,UA6806,UA68060030000077318,Білогірська територіальна громада,6806003,1,linked
UA68,UA6806,UA68060050000037587,Ганнопільська територіальна громада,6806005,1,linked
UA68,UA6806,UA68060070000048275,Грицівська територіальна громада,6806007,1,linked
UA68,UA6806,UA68060090000093924,Ізяславська територіальна громада,6806009,1,linked
UA68,UA6806,UA68060110000046608,Крупецька територіальна громада,6806011,1,linked
UA68,UA6806,UA68060130000034298,Ленковецька територіальна громада,6806013,1,linked
UA68,UA6806,UA68060150000029549,Михайлюцька територіальна громада,6806015,1,linked
UA68,UA6806,UA68060170000075276,Нетішинська територіальна громада,6806017,1,linked
UA68,UA6806,UA68060190000075749,Плужненська територіальна громада,6806019,1,linked
UA68,UA6806,UA68060210000095851,Полонська територіальна громада,6806021,1,linked
UA68,UA6806,UA68060230000028195,Понінківська територіальна громада,6806023,1,linked
UA68,UA6806,UA68060250000078635,Сахновецька територіальна громада,6806025,1,linked
UA68,UA6806,UA68060270000042174,Славутська територіальна громада,6806027,1,linked
UA68,UA6806,UA68060290000039941,Судилківська територіальна громада,6806029,1,linked
UA68,UA6806,UA68060310000022172,Улашанівська територіальна громада,6806031,1,linked
UA68,UA6806,UA68060330000029010,Шепетівська територіальна громада,6806033,1,linked
UA68,UA6806,UA68060350000035460,Ямпільська територіальна громада,6806035,1,linked
UA71,UA7102,UA71020010000037786,Бужанська територіальна громада,7102001,1,linked
UA71,UA7102,UA71020030000059581,Ватутінська територіальна громада,7102003,1,linked
UA71,UA7102,UA71020050000074004,Виноградська територіальна громада,7102005,1,linked
UA71,UA7102,UA71020070000078820,Вільшанська територіальна громада,7102007,1,linked
UA71,UA7102,UA71020090000047211,Водяницька територіальна громада,7102009,1,linked
UA71,UA7102,UA71020110000015834,Єрківська територіальна громада,7102011,1,linked
UA71,UA7102,UA71020130000086047,Звенигородська територіальна громада,7102013,1,linked
UA71,UA7102,UA71020150000082849,Катеринопільська територіальна громада,7102015,1,linked
UA71,UA7102,UA71020170000024193,Лип’янська територіальна громада,7102017,1,linked
UA71,UA7102,UA71020190000034403,Лисянська територіальна громада,7102019,1,linked
UA71,UA7102,UA71020210000030936,Матусівська територіальна громада,7102021,1,linked
UA71,UA7102,UA71020230000095267,Мокрокалигірська територіальна громада,7102023,1,linked
UA71,UA7102,UA71020250000078192,Селищенська територіальна громада,7102025,1,linked
UA71,UA7102,UA71020270000021083,Стеблівська територіальна громада,7102027,1,linked
UA71,UA7102,UA71020290000032540,Тальнівська територіальна громада,7102029,1,linked
UA71,UA7102,UA71020310000027379,Шевченківська територіальна громада,7102031,1,linked
UA71,UA7102,UA71020330000027449,Шполянська територіальна громада,7102033,1,linked
UA71,UA7104,UA71040010000032874,Великохутірська територіальна громада,7104001,1,linked
UA71,UA7104,UA71040030000055285,Вознесенська територіальна громада,7104003,1,linked
UA71,UA7104,UA71040050000016509,Гельмязівська територіальна громада,7104005,1,linked
UA71,UA7104,UA71040070000034468,Драбівська територіальна громада,7104007,1,linked
UA71,UA7104,UA71040090000047664,Золотоніська територіальна громада,7104009,1,linked
UA71,UA7104,UA71040110000054881,Зорівська територіальна громада,7104011,1,linked
UA71,UA7104,UA71040130000029175,Іркліївська територіальна громада,7104013,1,linked
UA71,UA7104,UA71040150000026547,Новодмитрівська територіальна громада,7104015,1,linked
UA71,UA7104,UA71040170000034734,Піщанська територіальна громада,7104017,1,linked
UA71,UA7104,UA71040190000080571,Чорнобаївська територіальна громада,7104019,1,linked
UA71,UA7104,UA71040210000024694,Шрамківська територіальна громада,7104021,1,linked
UA71,UA7106,UA71060010000027807,Бабанська територіальна громада,7106001,1,linked
UA71,UA7106,UA71060030000053648,Баштечківська територіальна громада,7106003,1,linked
UA71,UA7106,UA71060050000056084,Буцька територіальна громада,7106005,1,linked
UA71,UA7106,UA71060070000098837,Дмитрушківська територіальна громада,7106007,1,linked
UA71,UA7106,UA71060090000088339,Жашківська територіальна громада,7106009,1,linked
UA71,UA7106,UA71060110000085867,Іваньківська територіальна громада,7106011,1,linked
UA71,UA7106,UA71060130000099511,Ладижинська територіальна громада,7106013,1,linked
UA71,UA7106,UA71060150000062190,Маньківська територіальна громада,7106015,1,linked
UA71,UA7106,UA71060170000092613,Монастирищенська територіальна громада,7106017,1,linked
UA71,UA7106,UA71060190000086831,Паланська територіальна громада,7106019,1,linked
UA71,UA7106,UA71060210000032972,Уманська територіальна громада,7106021,1,linked
UA71,UA7106,UA71060230000095772,Христинівська територіальна громада,7106023,1,linked
UA71,UA7108,UA71080010000073303,Балаклеївська територіальна громада,7108001,1,linked
UA71,UA7108,UA71080030000050121,Березняківська територіальна громада,7108003,1,linked
UA71,UA7108,UA71080050000028174,Білозірська територіальна громада,7108005,1,linked
UA71,UA7108,UA71080070000050993,Бобрицька територіальна громада,7108007,1,linked
UA71,UA7108,UA71080090000075810,Будищенська територіальна громада,7108009,1,linked
UA71,UA7108,UA71080110000055395,Городищенська територіальна громада,7108011,1,linked
UA71,UA7108,UA71080130000078619,Кам’янська територіальна громада,7108013,1,linked
UA71,UA7108,UA71080150000071745,Канівська територіальна громада,7108015,1,linked
UA71,UA7108,UA71080170000080118,Корсунь-Шевченківська територіальна громада,7108017,1,linked
UA71,UA7108,UA71080190000038712,Леськівська територіальна громада,7108019,1,linked
UA71,UA7108,UA71080210000074132,Ліплявська територіальна громада,7108021,1,linked
UA71,UA7108,UA71080230000065521,Медведівська територіальна громада,7108023,1,linked
UA71,UA7108,UA71080250000099725,Михайлівська територіальна громада,7108025,1,linked
UA71,UA7108,UA71080270000076233,Мліївська територіальна громада,7108027,1,linked
UA71,UA7108,UA71080290000067044,Мошнівська територіальна громада,7108029,1,linked
UA71,UA7108,UA71080310000072487,Набутівська територіальна громада,7108031,1,linked
UA71,UA7108,UA71080330000082129,Ротмістрівська територіальна громада,7108033,1,linked
UA71,UA7108,UA71080350000033809,Руськополянська територіальна громада,7108035,1,linked
UA71,UA7108,UA71080370000064287,Сагунівська територіальна громада,7108037,1,linked
UA71,UA7108,UA71080390000078978,Смілянська територіальна громада,7108039,1,linked
UA71,UA7108,UA71080410000061690,Степанецька територіальна громада,7108041,1,linked
UA71,UA7108,UA71080430000025181,Степанківська територіальна громада,7108043,1,linked
UA71,UA7108,UA71080450000083423,Тернівська територіальна громада,7108045,1,linked
UA71,UA7108,UA71080470000038153,Червонослобідська територіальна громада,7108047,1,linked
UA71,UA7108,UA71080490000022110,Черкаська територіальна громада,7108049,1,linked
UA71,UA7108,UA71080510000028067,Чигиринська територіальна громада,7108051,1,linked
UA73,UA7302,UA73020010000044067,Банилівська територіальна громада,7302001,1,linked
UA73,UA7302,UA73020030000022011,Берегометська територіальна громада,7302003,1,linked
UA73,UA7302,UA73020050000061546,Брусницька територіальна громада,7302005,1,linked
UA73,UA7302,UA73020070000035367,Вашківецька територіальна громада,7302007,1,linked
UA73,UA7302,UA73020090000031499,Вижницька територіальна громада,7302009,1,linked
UA73,UA7302,UA73020110000071923,Конятинська територіальна громада,7302011,1,linked
UA73,UA7302,UA73020130000092871,Путильська територіальна громада,7302013,1,linked
UA73,UA7302,UA73020150000076225,Селятинська територіальна громада,7302015,1,linked
UA73,UA7302,UA73020170000016631,Усть-Путильська територіальна громада,7302017,1,linked
UA73,UA7304,UA73040010000039325,Вашковецька територіальна громада,7304001,1,linked
UA73,UA7304,UA73040030000042378,Кельменецька територіальна громада,7304003,1,linked
UA73,UA7304,UA73040050000080963,Клішковецька територіальна громада,7304005,1,linked
UA73,UA7304,UA73040070000053425,Лівинецька територіальна громада,7304007,1,linked
UA73,UA7304,UA73040090000036527,Мамалигівська територіальна громада,7304009,1,linked
UA73,UA7304,UA73040110000040354,Недобоївська територіальна громада,7304011,1,linked
